av_depth,max_depth,min_depth,num_acl,num_rel_cl,num_advcl,num_sent,num_tok,av_tok_before_root,av_len_sent,num_cl,num_tu,num_compl_tu,num_coord,num_poss,num_prep,num_adj_noun,num_part_noun,num_noun_inf,pos_sim_nei,pos_sim_all,lemma_sim_all,lemma_sim_nei,density,ls,vs,corrected_vs,squared_vs,lfp_1000,lfp_2000,lfp_uwl,lfp_rest,ndw,ttr,corrected_ttr,root_ttr,log_ttr,uber_ttr,d,lv,vvi,squared_vv,corrected_vv,vvii,nv,adjv,advv,modv,der_level3,der_level4,der_level5,der_level6,mci,freq_finite_forms,freq_aux,num_inf,num_gerunds,num_pres_sing,num_pres_plur,num_past_part,num_past_simple,num_linkings,num_4grams,num_func_ngrams,num_shell_noun,num_misspelled_tokens,punct_mistakes_pp,punct_mistakes_because,punct_mistakes_but,punct_mistakes_compare,million_mistake,class,sum_punct
4.23,7,2,7,1,2,13,243,4.62,18.69,24,22,2,7,17,10,9,7,0,17.08,17.31,21.84,21.83,0.47,0.17,0.08,0.29,0.17,0.64,0.08,0.04,0.23,89,0.37,4.04,5.71,0.82,189.21,0.75,0.37,0.46,5.04,1.59,0.1,0.11,0.05,0.08,0.13,0.05,0.13,0.04,0.02,2.5,0.46,0.58,4,0,8,0,10,8,15,2,2,0,3,0,0,0,0,0,7,0
3.33,6,2,7,1,0,12,144,3.25,12.0,10,9,1,2,11,6,10,7,1,8.91,9.03,12.11,12.27,0.51,0.12,0.07,0.18,0.07,0.62,0.09,0.06,0.24,62,0.43,3.65,5.17,0.83,104.29,0.73,0.43,0.47,3.27,1.28,0.09,0.17,0.11,0.04,0.15,0.0,0.1,0.1,0.05,1.0,0.4,0.33,2,0,0,0,8,6,1,0,0,0,1,0,0,0,0,0,6,0
4.43,8,3,7,2,5,14,261,6.36,18.64,23,15,8,4,15,12,18,4,3,15.23,15.43,20.97,20.69,0.49,0.11,0.14,0.53,0.55,0.76,0.14,0.04,0.06,123,0.47,5.38,7.61,0.86,169.56,0.83,0.47,0.76,16.69,2.89,0.17,0.15,0.12,0.08,0.2,0.09,0.05,0.03,0.05,4.75,0.38,0.45,10,3,10,0,5,1,8,10,6,3,2,0,0,2,0,0,6,2
4.0,7,3,0,1,0,9,159,3.89,17.67,13,12,1,6,20,9,7,0,0,13.5,13.75,17.89,17.62,0.3,0.25,0.25,0.5,0.5,0.59,0.08,0.04,0.29,72,0.45,4.04,5.71,0.84,155.28,0.76,0.45,0.75,4.5,1.5,0.12,0.11,0.21,0.04,0.25,0.06,0.0,0.17,0.0,1.25,0.75,1.12,3,0,5,0,1,3,4,2,1,0,0,0,0,1,0,0,6,1
5.38,11,2,8,3,10,16,338,4.19,21.12,30,21,9,10,15,18,18,2,4,18.2,18.68,24.6,23.47,0.48,0.1,0.05,0.22,0.1,0.69,0.15,0.02,0.14,166,0.49,6.38,9.03,0.88,186.28,0.86,0.49,0.9,32.4,4.02,0.22,0.15,0.12,0.1,0.21,0.04,0.07,0.05,0.08,5.0,0.2,0.7,17,11,6,0,8,2,16,2,1,4,2,1,0,1,0,0,6,2
3.27,7,1,2,1,2,15,186,3.8,12.4,17,14,3,4,18,5,7,3,0,11.71,11.39,13.57,13.71,0.45,0.13,0.13,0.37,0.27,0.58,0.11,0.03,0.28,77,0.41,3.99,5.65,0.83,216.85,0.72,0.41,0.6,5.4,1.64,0.11,0.11,0.07,0.1,0.17,0.07,0.27,0.02,0.0,2.75,0.53,0.6,1,0,8,0,5,1,9,2,0,1,2,0,2,0,0,0,6,2
4.5,6,3,0,0,2,4,82,8.5,20.5,6,4,2,2,10,5,9,0,1,14.67,15.94,21.67,21.67,0.4,0.09,0.0,0.0,0.0,0.62,0.12,0.06,0.2,50,0.61,3.9,5.52,0.89,262.64,0.76,0.61,0.75,2.25,1.06,0.09,0.17,0.24,0.06,0.3,0.0,0.11,0.11,0.0,0.75,0.75,0.75,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0
7.0,11,3,5,0,5,5,216,10.2,43.2,12,7,5,8,16,17,10,4,0,44.5,47.81,59.08,55.0,0.39,0.18,0.06,0.18,0.06,0.57,0.12,0.05,0.26,114,0.53,5.48,7.76,0.88,650.45,0.79,0.53,0.81,10.56,2.3,0.15,0.12,0.16,0.18,0.34,0.0,0.0,0.05,0.07,5.75,0.38,0.5,3,2,8,0,3,1,12,0,0,0,2,2,0,1,2,0,6,5
4.78,6,3,3,1,1,9,195,10.56,21.67,12,11,1,5,23,7,17,3,0,13.62,14.8,20.97,20.25,0.48,0.24,0.11,0.24,0.11,0.51,0.1,0.07,0.32,80,0.41,4.05,5.73,0.83,265.51,0.74,0.41,0.89,7.11,1.89,0.09,0.14,0.14,0.09,0.23,0.0,0.02,0.07,0.07,3.0,0.44,0.89,0,2,8,0,3,0,8,2,0,0,2,0,0,0,0,0,6,0
3.25,7,0,2,0,3,12,169,4.67,14.08,18,14,4,3,15,5,6,0,2,12.73,12.05,15.24,16.64,0.46,0.12,0.12,0.35,0.25,0.76,0.07,0.05,0.12,88,0.52,4.79,6.77,0.87,156.82,0.81,0.52,0.81,10.56,2.3,0.17,0.14,0.12,0.1,0.22,0.0,0.11,0.08,0.05,4.25,0.56,0.75,6,1,6,0,3,3,5,3,0,3,3,0,0,1,0,0,4,1
3.94,8,0,3,4,4,17,269,4.65,15.82,26,20,6,4,14,14,18,2,1,14.44,13.83,17.58,18.06,0.51,0.14,0.04,0.14,0.04,0.67,0.1,0.04,0.18,137,0.51,5.91,8.35,0.88,248.78,0.85,0.51,0.81,17.93,2.99,0.16,0.16,0.15,0.12,0.27,0.05,0.12,0.09,0.07,5.75,0.48,0.56,9,1,10,0,6,0,14,4,1,4,3,0,0,2,0,0,6,2
4.38,8,1,0,5,2,13,221,5.31,17.0,22,15,7,2,16,7,17,0,0,14.75,13.98,17.14,18.08,0.4,0.11,0.15,0.39,0.31,0.59,0.08,0.1,0.23,87,0.39,4.14,5.85,0.83,257.72,0.72,0.39,0.85,9.31,2.16,0.12,0.08,0.15,0.11,0.26,0.1,0.0,0.0,0.05,4.75,0.54,1.15,1,4,14,0,1,2,17,3,1,2,1,0,0,0,0,0,6,0
4.12,6,3,0,0,0,8,149,6.38,18.62,7,6,1,1,24,6,3,0,0,13.86,15.3,18.56,17.57,0.18,0.22,0.0,0.0,0.0,0.5,0.06,0.01,0.44,59,0.4,3.42,4.83,0.81,253.46,0.66,0.4,1.0,2.0,1.0,0.07,0.07,0.22,0.07,0.3,0.08,0.0,0.0,0.0,0.0,1.0,2.5,0,0,3,1,0,0,0,4,0,0,0,0,0,2,0,0,4,2
3.52,6,0,4,6,4,21,375,5.05,17.86,35,28,7,6,19,25,22,0,6,14.55,13.7,18.95,19.15,0.45,0.14,0.11,0.46,0.43,0.7,0.06,0.02,0.21,151,0.4,5.51,7.8,0.85,249.95,0.8,0.4,0.76,21.19,3.25,0.17,0.14,0.15,0.08,0.23,0.07,0.06,0.05,0.1,4.75,0.41,0.57,16,5,16,0,2,3,32,3,0,5,2,0,0,1,0,0,6,1
3.56,8,0,0,4,3,18,243,4.44,13.5,30,23,7,6,14,10,9,0,1,11.24,11.97,15.69,14.24,0.43,0.14,0.14,0.59,0.69,0.7,0.13,0.02,0.14,117,0.48,5.31,7.51,0.87,143.71,0.83,0.48,0.78,21.78,3.3,0.27,0.16,0.07,0.07,0.13,0.02,0.1,0.03,0.05,2.75,0.36,0.53,19,0,7,0,5,4,8,5,3,3,3,0,0,0,0,0,6,0
5.28,9,2,10,6,10,18,378,7.67,21.0,40,23,17,17,11,11,33,3,8,18.29,17.75,22.92,23.71,0.53,0.1,0.06,0.29,0.17,0.76,0.09,0.02,0.13,143,0.38,5.2,7.36,0.84,197.43,0.82,0.38,0.58,18.13,3.01,0.15,0.12,0.13,0.06,0.2,0.07,0.14,0.16,0.03,3.75,0.53,0.32,20,3,9,0,7,4,19,7,3,2,7,0,0,0,0,0,6,0
4.0,7,2,3,2,2,11,200,6.09,18.18,16,13,3,1,5,18,10,3,0,14.6,14.38,17.53,17.7,0.44,0.09,0.06,0.17,0.06,0.65,0.06,0.07,0.21,98,0.49,4.9,6.93,0.87,168.77,0.77,0.49,0.94,15.06,2.74,0.18,0.1,0.16,0.08,0.24,0.02,0.19,0.0,0.0,3.75,0.35,0.59,1,2,6,0,6,9,10,1,0,0,6,0,0,0,0,0,6,0
4.62,7,2,3,0,5,8,164,3.75,20.5,21,15,6,3,9,4,8,0,4,17.86,16.77,21.8,24.14,0.5,0.09,0.14,0.45,0.41,0.8,0.1,0.04,0.05,78,0.48,4.31,6.09,0.85,157.35,0.79,0.48,0.73,11.64,2.41,0.2,0.11,0.1,0.09,0.18,0.02,0.0,0.02,0.04,2.5,0.27,0.68,14,0,4,0,2,6,5,4,0,3,0,0,0,0,0,0,5,0
4.0,6,3,0,2,0,10,158,5.5,15.8,16,14,2,6,8,12,14,0,0,12.89,13.4,17.4,17.44,0.44,0.24,0.1,0.22,0.1,0.64,0.12,0.06,0.18,76,0.48,4.28,6.05,0.86,484.45,0.77,0.48,0.8,6.4,1.79,0.11,0.13,0.2,0.07,0.27,0.03,0.0,0.08,0.05,3.5,0.6,1.0,2,0,9,0,2,0,3,5,2,1,0,0,0,0,0,0,6,0
5.17,6,3,3,1,5,6,160,5.5,26.67,9,6,3,7,12,8,7,0,1,20.0,20.3,25.39,26.8,0.49,0.16,0.12,0.34,0.24,0.71,0.09,0.02,0.17,77,0.48,4.3,6.09,0.86,190.89,0.79,0.48,0.71,8.47,2.06,0.15,0.18,0.08,0.05,0.13,0.0,0.05,0.02,0.0,4.0,0.24,0.35,5,5,5,0,2,0,7,3,0,2,0,0,0,0,0,2,6,0
5.0,8,2,2,5,9,17,313,5.29,18.41,42,25,17,4,15,13,20,0,2,16.12,17.01,22.19,21.25,0.5,0.16,0.15,0.73,1.07,0.74,0.08,0.01,0.17,147,0.47,5.88,8.31,0.87,273.76,0.83,0.47,0.65,19.57,3.13,0.19,0.13,0.12,0.14,0.26,0.03,0.03,0.07,0.05,1.0,0.63,0.3,18,0,12,0,0,4,8,9,2,4,8,0,0,1,0,0,6,1
4.54,12,2,1,2,6,13,276,4.38,21.23,20,17,3,7,18,12,23,1,0,15.5,22.09,28.54,21.25,0.47,0.14,0.04,0.14,0.04,0.7,0.17,0.07,0.07,122,0.44,5.19,7.34,0.85,176.91,0.81,0.44,0.88,19.36,3.11,0.17,0.14,0.15,0.09,0.23,0.08,0.14,0.06,0.1,3.75,0.28,0.68,12,5,4,0,5,1,13,2,1,5,1,1,1,0,0,0,6,2
4.3,7,3,0,1,1,10,225,6.7,22.5,12,10,2,9,14,8,6,1,0,15.56,18.42,21.63,18.11,0.23,0.1,0.0,0.0,0.0,0.51,0.05,0.02,0.41,73,0.32,3.44,4.87,0.79,177.02,0.69,0.32,0.83,4.17,1.44,0.1,0.07,0.15,0.12,0.27,0.0,0.21,0.0,0.04,1.75,0.83,1.33,0,0,8,0,2,0,9,1,0,0,3,0,0,0,0,0,6,0
5.0,7,3,1,0,7,10,246,7.6,24.6,23,15,8,16,12,6,14,0,1,19.67,22.45,29.62,26.33,0.47,0.16,0.13,0.44,0.39,0.75,0.09,0.02,0.13,132,0.54,5.95,8.42,0.89,221.51,0.86,0.54,0.83,15.7,2.8,0.16,0.18,0.15,0.11,0.26,0.04,0.04,0.13,0.02,3.75,0.35,0.74,11,4,5,0,2,4,11,1,0,3,3,0,1,3,0,0,6,4
5.88,9,4,11,1,4,8,190,10.0,23.75,10,7,3,6,18,15,5,10,0,16.43,16.44,22.34,23.0,0.45,0.16,0.12,0.34,0.24,0.54,0.13,0.06,0.27,82,0.43,4.21,5.95,0.84,237.06,0.75,0.43,0.41,2.88,1.2,0.08,0.14,0.11,0.07,0.18,0.0,0.05,0.02,0.02,1.5,0.06,0.59,1,0,0,0,16,6,13,3,0,0,1,1,0,0,0,0,6,1
4.81,8,2,3,4,7,16,331,6.19,20.69,37,26,11,9,17,17,18,1,2,18.27,18.66,24.3,24.27,0.5,0.13,0.05,0.21,0.09,0.73,0.1,0.01,0.15,141,0.43,5.48,7.75,0.85,193.73,0.84,0.43,0.75,24.75,3.52,0.2,0.13,0.1,0.1,0.2,0.03,0.03,0.01,0.05,2.75,0.5,0.36,17,3,6,1,3,5,17,23,7,1,4,0,1,0,0,1,6,1
4.33,7,3,1,2,3,9,176,4.89,19.56,15,12,3,8,12,9,11,1,0,13.5,15.7,21.49,19.0,0.49,0.16,0.14,0.38,0.29,0.73,0.1,0.03,0.14,101,0.57,5.38,7.61,0.89,548.39,0.82,0.57,0.79,8.64,2.08,0.13,0.19,0.15,0.09,0.24,0.07,0.05,0.07,0.07,2.0,0.5,0.57,5,0,4,0,1,3,9,4,1,3,5,0,0,0,0,0,3,0
3.33,4,3,2,0,0,9,188,6.67,20.89,13,13,0,10,8,7,6,2,0,17.0,18.22,21.73,20.38,0.29,0.13,0.0,0.0,0.0,0.51,0.04,0.06,0.39,70,0.37,3.61,5.11,0.81,149.23,0.69,0.37,0.71,3.57,1.34,0.09,0.07,0.15,0.15,0.3,0.0,0.14,0.0,0.0,1.25,0.71,1.14,0,0,1,0,2,6,3,0,0,1,4,0,0,1,0,0,6,1
4.92,9,0,5,5,4,12,299,6.42,24.92,30,22,8,6,11,6,21,1,2,20.36,19.88,27.75,27.64,0.48,0.1,0.09,0.36,0.26,0.77,0.12,0.06,0.05,124,0.41,5.07,7.17,0.85,203.47,0.82,0.41,0.62,12.97,2.55,0.15,0.12,0.1,0.1,0.2,0.06,0.06,0.03,0.05,3.75,0.29,0.62,11,7,9,0,5,1,7,19,6,7,1,0,0,3,0,0,6,3
5.14,7,4,5,3,4,7,205,6.0,29.29,20,13,7,3,12,18,11,8,0,25.67,24.68,31.59,32.17,0.45,0.07,0.1,0.32,0.2,0.7,0.1,0.06,0.14,78,0.38,3.85,5.45,0.82,132.64,0.74,0.38,0.55,6.05,1.74,0.12,0.09,0.11,0.1,0.21,0.02,0.04,0.1,0.04,2.0,0.35,0.8,3,1,6,1,11,3,10,4,0,1,1,0,0,0,0,0,6,0
4.0,7,1,3,5,5,24,378,4.58,15.75,34,25,9,18,19,6,33,3,2,13.61,14.09,18.11,17.09,0.47,0.16,0.06,0.24,0.11,0.66,0.08,0.02,0.24,166,0.44,6.04,8.54,0.86,201.39,0.84,0.44,0.71,17.86,2.99,0.14,0.17,0.16,0.07,0.23,0.02,0.06,0.05,0.01,2.0,0.37,0.8,22,1,8,0,4,10,11,6,1,4,5,0,0,1,0,0,6,1
4.25,7,1,2,9,9,16,314,4.69,19.62,42,23,19,4,3,19,8,2,2,17.27,17.04,21.35,21.93,0.43,0.1,0.12,0.54,0.58,0.76,0.04,0.02,0.18,118,0.38,4.71,6.66,0.83,160.31,0.78,0.38,0.58,14.53,2.7,0.18,0.06,0.12,0.14,0.26,0.04,0.04,0.16,0.0,1.75,0.33,0.79,28,1,6,0,6,11,15,12,1,0,2,1,1,0,0,0,6,2
4.33,10,1,7,3,8,21,381,4.24,18.14,36,24,12,8,15,21,22,1,8,15.55,16.74,21.76,19.75,0.5,0.14,0.05,0.22,0.1,0.7,0.1,0.04,0.16,186,0.49,6.74,9.53,0.88,312.24,0.83,0.49,0.78,24.02,3.47,0.16,0.16,0.14,0.12,0.26,0.04,0.05,0.07,0.01,3.25,0.28,0.65,24,1,11,0,5,1,23,4,1,4,3,0,0,0,1,0,6,1
4.67,7,3,4,1,0,9,180,6.0,20.0,10,9,1,4,22,14,9,5,0,13.75,12.94,18.02,18.62,0.46,0.13,0.14,0.38,0.29,0.59,0.14,0.03,0.24,73,0.41,3.85,5.44,0.83,158.34,0.73,0.41,0.57,4.57,1.51,0.1,0.11,0.07,0.09,0.16,0.0,0.08,0.06,0.08,3.5,0.07,0.71,1,1,0,0,12,5,12,2,0,0,0,0,0,2,0,0,6,2
4.2,7,2,4,1,8,15,295,6.33,19.67,31,21,10,8,13,14,8,0,4,15.14,16.57,21.34,19.93,0.43,0.11,0.06,0.25,0.12,0.76,0.06,0.02,0.16,102,0.35,4.2,5.94,0.81,374.23,0.74,0.35,0.53,9.03,2.12,0.13,0.09,0.09,0.11,0.2,0.16,0.04,0.07,0.03,2.5,0.5,0.47,15,1,12,0,0,2,14,9,2,4,3,0,4,0,0,0,6,4
4.31,9,2,3,2,6,16,313,4.19,19.56,32,23,9,5,15,15,15,1,4,16.53,16.03,20.04,21.93,0.45,0.09,0.05,0.23,0.11,0.76,0.09,0.03,0.13,126,0.4,5.04,7.12,0.84,184.81,0.79,0.4,0.58,12.74,2.52,0.16,0.14,0.11,0.11,0.22,0.05,0.04,0.04,0.07,2.25,0.37,0.55,17,5,7,0,5,3,12,6,1,4,2,0,3,2,0,0,6,5
3.71,5,2,2,3,0,7,111,5.71,15.86,13,10,3,1,7,1,8,2,2,13.17,12.93,15.99,16.83,0.48,0.17,0.36,0.85,1.45,0.64,0.11,0.05,0.21,65,0.59,4.36,6.17,0.89,134.38,0.8,0.59,1.0,11.0,2.35,0.21,0.18,0.13,0.11,0.25,0.09,0.06,0.03,0.06,4.0,0.55,0.73,3,0,6,0,2,1,6,0,0,1,2,0,0,0,0,0,4,0
4.11,6,2,0,1,4,9,174,6.33,19.33,15,9,6,4,9,10,12,0,0,16.12,17.64,21.53,19.88,0.43,0.25,0.12,0.35,0.25,0.56,0.1,0.08,0.26,78,0.45,4.18,5.91,0.84,194.4,0.76,0.45,0.88,12.25,2.47,0.19,0.1,0.12,0.16,0.28,0.03,0.03,0.03,0.0,4.25,0.62,0.31,2,2,6,0,2,6,6,1,0,0,1,1,0,0,0,0,6,1
4.15,7,2,3,4,2,13,238,2.77,18.31,28,21,7,8,8,10,21,2,2,16.75,15.35,19.82,21.5,0.51,0.12,0.09,0.3,0.18,0.72,0.12,0.04,0.12,140,0.59,6.42,9.07,0.9,391.95,0.86,0.59,0.91,18.18,3.02,0.17,0.18,0.18,0.13,0.31,0.04,0.11,0.02,0.04,1.75,0.73,0.59,5,0,13,0,2,0,17,0,0,1,0,0,0,0,0,0,6,0
5.38,9,2,11,2,4,8,203,6.5,25.38,18,12,6,1,15,18,12,12,0,22.0,22.36,28.76,27.86,0.49,0.15,0.14,0.45,0.41,0.67,0.13,0.05,0.14,84,0.41,4.17,5.9,0.83,215.8,0.76,0.41,0.5,5.5,1.66,0.11,0.1,0.13,0.08,0.21,0.02,0.07,0.0,0.02,3.5,0.27,0.55,3,0,8,0,13,0,3,4,1,0,0,0,1,1,1,0,6,3
5.08,9,3,1,2,1,12,240,3.58,20.0,17,15,2,5,28,15,22,0,2,15.73,15.52,20.53,20.55,0.45,0.14,0.28,0.83,1.39,0.58,0.11,0.09,0.22,87,0.36,3.97,5.62,0.81,167.52,0.76,0.36,0.83,12.5,2.5,0.14,0.06,0.14,0.09,0.23,0.03,0.0,0.0,0.0,4.0,0.67,0.28,4,2,11,0,0,1,7,0,0,1,3,0,0,0,0,0,6,0
4.67,12,0,5,3,4,15,285,5.2,19.0,26,22,4,8,14,17,13,1,5,13.93,13.25,19.13,20.14,0.47,0.12,0.12,0.49,0.47,0.74,0.08,0.02,0.16,117,0.41,4.9,6.93,0.84,252.38,0.8,0.41,0.71,16.94,2.91,0.18,0.15,0.07,0.05,0.12,0.09,0.09,0.05,0.03,1.75,0.41,0.35,17,2,3,0,0,1,24,28,6,4,2,1,0,0,0,0,6,1
4.0,9,0,4,3,3,15,290,5.73,19.33,25,18,7,4,17,10,19,2,1,22.93,19.9,23.99,27.0,0.48,0.11,0.0,0.0,0.0,0.73,0.12,0.04,0.12,131,0.45,5.44,7.69,0.86,194.79,0.82,0.45,0.71,14.29,2.67,0.14,0.14,0.11,0.11,0.23,0.07,0.09,0.01,0.09,2.5,0.5,0.46,12,1,12,0,3,0,13,10,3,5,2,0,1,1,1,0,6,3
4.12,8,2,5,2,2,16,274,4.25,17.12,30,26,4,8,11,11,13,1,3,13.67,15.05,19.19,18.13,0.46,0.09,0.19,0.69,0.96,0.77,0.09,0.05,0.08,117,0.43,5.0,7.07,0.85,188.0,0.78,0.43,0.77,15.38,2.77,0.16,0.13,0.11,0.12,0.23,0.03,0.11,0.09,0.0,3.25,0.42,0.85,16,1,14,0,1,2,7,11,2,3,0,0,1,1,0,0,6,2
4.08,8,2,2,4,2,13,287,6.0,22.08,29,22,7,5,16,15,13,4,0,22.75,20.18,24.43,27.92,0.36,0.21,0.1,0.31,0.19,0.58,0.1,0.06,0.27,132,0.46,5.51,7.79,0.86,274.01,0.8,0.46,0.81,13.76,2.62,0.17,0.1,0.11,0.12,0.23,0.02,0.0,0.07,0.0,5.0,0.43,1.0,3,2,22,0,7,1,5,3,1,0,2,0,0,1,0,0,6,1
6.91,9,5,5,11,8,11,350,6.45,31.82,34,17,17,9,19,17,16,4,3,26.1,24.79,32.85,34.8,0.44,0.1,0.08,0.34,0.22,0.81,0.13,0.04,0.03,150,0.43,5.67,8.02,0.86,200.59,0.82,0.43,0.78,24.02,3.47,0.2,0.14,0.11,0.12,0.23,0.12,0.01,0.01,0.1,2.5,0.32,0.55,13,5,16,0,7,1,30,3,0,7,6,0,0,2,0,0,6,2
4.12,6,3,2,4,6,16,268,4.38,16.75,23,17,6,2,18,14,26,4,2,12.67,12.37,17.75,18.47,0.51,0.08,0.07,0.27,0.15,0.74,0.15,0.06,0.06,124,0.46,5.36,7.57,0.86,203.47,0.81,0.46,0.67,12.0,2.45,0.13,0.18,0.14,0.05,0.19,0.17,0.03,0.09,0.14,4.25,0.26,0.67,10,6,12,0,5,1,23,9,2,5,1,0,0,0,0,0,6,0
4.2,6,3,2,0,1,5,93,6.2,18.6,8,7,1,2,8,6,9,2,0,12.75,12.83,17.15,17.5,0.48,0.11,0.12,0.25,0.12,0.66,0.12,0.04,0.18,52,0.56,3.81,5.39,0.87,278.35,0.73,0.56,0.75,4.5,1.5,0.13,0.18,0.11,0.04,0.16,0.05,0.05,0.05,0.0,1.5,0.62,0.38,1,0,4,1,2,0,4,3,1,0,0,0,0,0,0,0,4,0
4.44,8,2,2,2,2,9,219,9.0,24.33,16,12,4,15,20,7,7,4,0,22.5,23.17,28.51,27.0,0.43,0.25,0.07,0.18,0.07,0.5,0.1,0.04,0.36,92,0.42,4.4,6.22,0.84,480.42,0.74,0.42,0.6,5.4,1.64,0.09,0.12,0.05,0.08,0.14,0.02,0.06,0.02,0.02,1.5,0.33,0.73,2,0,6,0,8,0,9,5,1,0,3,0,0,2,0,0,6,2
4.58,6,0,3,3,4,12,289,7.75,24.08,27,16,11,7,20,7,14,1,3,20.64,18.73,24.58,27.18,0.44,0.14,0.14,0.53,0.57,0.68,0.13,0.04,0.15,136,0.47,5.66,8.0,0.87,340.15,0.79,0.47,0.82,18.89,3.07,0.18,0.16,0.13,0.1,0.22,0.03,0.05,0.05,0.06,2.5,0.39,0.57,12,0,8,0,5,2,9,7,2,2,5,0,1,0,0,0,6,1
4.43,7,3,0,2,3,7,162,9.57,23.14,15,10,5,4,15,9,6,2,0,20.5,18.95,24.85,26.83,0.44,0.07,0.0,0.0,0.0,0.66,0.09,0.03,0.22,74,0.46,4.11,5.81,0.85,237.62,0.77,0.46,0.86,5.14,1.6,0.08,0.12,0.14,0.08,0.22,0.0,0.14,0.1,0.02,2.5,0.29,2.0,1,1,7,0,4,6,5,4,0,0,4,0,0,0,0,0,6,0
4.45,7,2,5,6,8,20,412,6.45,20.6,40,28,12,7,18,20,21,7,1,16.21,17.26,22.39,21.37,0.48,0.08,0.08,0.34,0.22,0.71,0.12,0.05,0.12,167,0.41,5.82,8.23,0.85,231.57,0.81,0.41,0.72,21.02,3.24,0.15,0.13,0.12,0.1,0.22,0.06,0.07,0.05,0.06,3.5,0.4,0.92,22,1,18,0,13,6,21,18,3,9,2,0,2,0,0,0,7,2
4.0,5,2,2,1,1,8,119,3.0,14.88,11,9,2,3,8,3,12,2,0,11.57,11.46,15.79,15.57,0.56,0.18,0.15,0.39,0.31,0.61,0.12,0.05,0.23,67,0.56,4.34,6.14,0.88,156.74,0.83,0.56,0.69,6.23,1.77,0.13,0.15,0.16,0.07,0.24,0.0,0.1,0.03,0.03,3.5,0.62,0.23,2,0,5,0,3,1,6,2,1,0,2,0,0,0,0,0,5,0
4.43,7,3,1,2,1,7,164,5.86,23.43,11,8,3,3,16,5,5,2,0,20.33,19.24,24.61,25.17,0.37,0.13,0.0,0.0,0.0,0.59,0.09,0.02,0.29,83,0.51,4.58,6.48,0.87,333.8,0.76,0.51,0.9,8.1,2.01,0.15,0.16,0.11,0.11,0.23,0.05,0.14,0.0,0.07,2.5,0.6,0.6,1,1,7,0,3,2,9,3,0,1,3,0,0,0,0,0,6,0
3.94,7,2,1,2,6,16,268,6.31,16.75,23,17,6,5,17,16,14,0,2,12.73,13.77,18.97,17.8,0.48,0.09,0.0,0.0,0.0,0.72,0.13,0.04,0.1,132,0.49,5.7,8.06,0.87,196.8,0.82,0.49,0.88,26.47,3.64,0.23,0.16,0.1,0.07,0.17,0.15,0.06,0.1,0.1,3.75,0.18,0.65,21,4,4,0,7,7,13,7,1,3,2,1,0,0,0,0,6,1
4.33,7,2,4,1,6,15,286,5.67,19.07,33,24,9,5,10,11,19,4,3,15.86,16.0,21.43,21.14,0.49,0.11,0.06,0.24,0.12,0.73,0.1,0.05,0.12,137,0.48,5.73,8.1,0.87,196.09,0.84,0.48,0.76,19.88,3.15,0.19,0.15,0.11,0.09,0.21,0.0,0.26,0.16,0.01,3.25,0.21,1.0,19,7,11,0,7,5,8,3,1,1,0,0,0,1,0,0,6,1
3.2,5,2,0,0,1,10,167,6.8,16.7,12,11,1,6,10,8,4,0,0,15.22,14.99,18.02,18.33,0.28,0.24,0.14,0.27,0.14,0.51,0.05,0.03,0.4,73,0.44,3.99,5.65,0.84,201.03,0.73,0.44,1.0,7.0,1.87,0.15,0.09,0.13,0.11,0.24,0.04,0.33,0.08,0.0,3.0,0.57,1.14,3,0,6,0,0,3,3,1,0,2,3,0,0,1,0,0,6,1
3.83,6,2,6,0,0,12,159,4.5,13.25,6,6,0,4,20,9,5,6,0,8.09,8.51,11.3,11.55,0.41,0.11,0.14,0.27,0.14,0.5,0.11,0.06,0.33,60,0.38,3.36,4.76,0.81,133.93,0.7,0.38,0.43,1.29,0.8,0.05,0.13,0.12,0.03,0.15,0.0,0.15,0.09,0.03,0.75,0.14,0.71,0,0,5,0,6,0,4,1,0,0,0,0,0,0,0,0,6,0
5.86,8,3,3,4,3,7,190,5.57,27.14,21,13,8,5,9,11,12,3,1,22.83,22.39,29.77,30.17,0.49,0.12,0.08,0.29,0.17,0.72,0.09,0.04,0.15,114,0.6,5.85,8.27,0.9,437.32,0.83,0.6,1.0,24.0,3.46,0.26,0.21,0.14,0.08,0.22,0.02,0.1,0.06,0.02,2.5,0.58,0.33,7,1,8,0,1,0,13,9,2,2,2,0,1,1,0,0,6,2
4.18,9,1,0,4,8,17,335,3.94,19.71,39,26,13,12,7,15,20,0,2,18.31,19.11,24.35,23.31,0.45,0.17,0.12,0.56,0.62,0.67,0.1,0.0,0.23,124,0.37,4.79,6.77,0.83,162.98,0.79,0.37,0.57,13.22,2.57,0.15,0.1,0.15,0.14,0.28,0.04,0.11,0.17,0.0,2.5,0.62,0.4,12,2,10,0,3,2,8,1,0,0,4,0,2,5,0,0,6,7
3.75,6,2,1,1,2,8,187,8.25,23.38,17,15,2,2,10,16,7,1,1,19.71,23.12,27.22,22.71,0.36,0.13,0.09,0.21,0.09,0.63,0.06,0.02,0.29,93,0.5,4.81,6.8,0.87,283.1,0.78,0.5,1.0,11.0,2.35,0.16,0.1,0.13,0.12,0.25,0.0,0.21,0.05,0.03,3.25,0.55,1.0,3,1,4,0,1,11,8,1,0,1,4,0,0,1,0,0,6,1
