av_depth,max_depth,min_depth,num_acl,num_rel_cl,num_advcl,num_sent,num_tok,av_tok_before_root,av_len_sent,num_cl,num_tu,num_compl_tu,num_coord,num_poss,num_prep,num_adj_noun,num_part_noun,num_noun_inf,pos_sim_nei,pos_sim_all,lemma_sim_all,lemma_sim_nei,density,ls,corrected_vs,lfp_1000,lfp_2000,lfp_uwl,lfp_rest,ndw,corrected_ttr,lv,corrected_vv,vvii,nv,adjv,advv,modv,der_level3,der_level4,der_level5,der_level6,mci,freq_finite_forms,freq_aux,num_inf,num_gerunds,num_pres_sing,num_pres_plur,num_past_part,num_past_simple,num_linkings,num_4grams,num_func_ngrams,num_shell_noun,num_misspelled_tokens,million_mistake,class,sum_punct
4.08,8,0,6,6,8,13,306,5.23,23.54,28,14,14,5,14,8,17,2,3,23.75,23.13,28.21,29.42,0.44,0.07,0.12,0.78,0.09,0.03,0.1,140,5.66,0.46,3.08,0.19,0.11,0.16,0.16,0.31,0.06,0.02,0.09,0.03,5.75,0.27,0.73,14,7,11,0,8,6,10,2,0,3,1,0,8,2
5.62,9,3,7,1,9,13,390,4.54,30.0,22,13,9,3,39,24,30,3,0,23.17,25.95,33.49,30.75,0.43,0.12,0.62,0.5,0.14,0.05,0.31,133,4.76,0.34,3.25,0.16,0.07,0.08,0.08,0.17,0.04,0.02,0.03,0.0,4.25,0.44,0.31,4,8,13,0,5,1,10,10,3,0,3,0,7,0
4.8,8,3,2,5,5,10,242,5.9,24.2,28,18,10,9,6,11,12,0,0,18.78,18.76,24.92,24.89,0.42,0.03,0.25,0.76,0.11,0.01,0.12,104,4.73,0.43,2.79,0.22,0.12,0.13,0.07,0.2,0.05,0.05,0.02,0.08,2.75,0.39,0.71,13,7,6,0,5,3,14,4,1,2,2,0,6,3
5.08,11,2,5,1,6,12,328,5.0,27.33,20,14,6,6,27,20,23,3,0,23.45,24.26,30.32,29.27,0.39,0.13,0.87,0.54,0.14,0.07,0.26,122,4.76,0.37,3.03,0.16,0.07,0.12,0.13,0.26,0.04,0.02,0.05,0.01,5.25,0.54,0.38,3,5,6,0,5,8,12,6,1,0,5,0,7,0
4.04,7,2,5,4,3,28,440,4.75,15.71,42,34,8,10,14,14,17,2,4,13.0,13.26,17.21,16.7,0.44,0.12,0.53,0.7,0.1,0.04,0.16,203,6.84,0.46,3.79,0.19,0.15,0.15,0.13,0.28,0.06,0.11,0.09,0.07,4.25,0.31,0.71,19,8,17,1,8,2,23,20,5,6,2,0,6,0
5.77,8,3,3,4,6,13,283,4.92,21.77,27,16,11,5,10,12,22,1,4,17.33,17.03,22.97,23.92,0.48,0.13,0.27,0.72,0.11,0.06,0.12,150,6.3,0.53,3.61,0.2,0.15,0.21,0.08,0.3,0.03,0.13,0.05,0.08,3.75,0.32,0.75,14,3,11,0,5,3,14,2,2,1,2,0,6,2
5.56,8,4,12,0,2,9,239,7.89,26.56,14,13,1,7,18,15,6,10,0,21.75,21.6,26.98,26.38,0.36,0.18,0.68,0.62,0.05,0.03,0.3,101,4.62,0.42,2.86,0.24,0.1,0.09,0.07,0.16,0.05,0.05,0.05,0.02,5.0,0.19,0.44,5,4,5,0,16,5,7,1,0,0,4,5,6,0
6.09,13,3,2,5,12,11,295,7.64,26.82,27,9,18,11,12,17,18,2,1,24.3,24.23,32.72,31.7,0.45,0.11,0.22,0.74,0.09,0.02,0.14,137,5.64,0.46,3.02,0.2,0.15,0.14,0.06,0.2,0.06,0.01,0.01,0.01,4.25,0.18,0.57,17,7,6,0,11,8,5,7,4,2,2,0,6,2
5.18,9,3,2,2,1,11,251,4.91,22.82,12,11,1,5,13,10,6,1,1,19.8,20.08,25.77,25.2,0.2,0.22,0.73,0.57,0.06,0.02,0.35,115,5.13,0.46,2.01,0.22,0.07,0.16,0.12,0.27,0.0,0.0,0.0,0.0,3.5,0.2,0.73,3,1,6,0,10,1,7,5,0,2,3,0,6,0
5.21,8,3,4,3,5,14,286,4.93,20.43,17,12,5,1,24,21,13,4,1,15.69,15.24,20.86,22.23,0.43,0.15,0.29,0.69,0.08,0.04,0.2,114,4.77,0.4,2.17,0.12,0.12,0.11,0.11,0.21,0.12,0.05,0.0,0.02,3.75,0.29,0.42,4,4,10,0,9,2,18,3,0,0,2,0,7,0
6.23,9,4,9,4,12,13,390,8.08,30.0,30,12,18,12,26,21,19,5,2,25.5,25.68,34.68,35.17,0.49,0.13,0.33,0.7,0.12,0.07,0.12,165,5.91,0.42,3.27,0.16,0.16,0.1,0.06,0.17,0.05,0.13,0.07,0.03,3.0,0.33,0.48,18,6,6,0,6,5,19,21,6,7,4,0,6,2
5.09,9,2,10,1,3,11,252,5.73,22.91,12,9,3,5,14,19,11,2,4,20.7,22.41,28.75,27.2,0.41,0.09,0.29,0.67,0.12,0.03,0.19,117,5.21,0.46,2.17,0.14,0.11,0.16,0.12,0.29,0.04,0.02,0.11,0.0,3.5,0.29,0.21,5,8,4,0,2,2,10,5,1,4,1,0,7,1
5.83,11,3,4,7,7,12,285,3.33,23.75,32,17,15,5,12,7,13,2,6,19.64,21.31,28.23,26.18,0.5,0.06,0.34,0.78,0.06,0.03,0.13,138,5.78,0.48,3.1,0.19,0.16,0.09,0.11,0.2,0.02,0.07,0.09,0.01,3.5,0.34,0.55,13,7,11,0,6,2,9,2,0,4,1,0,6,2
4.46,8,2,4,1,6,13,272,10.08,20.92,24,14,10,4,15,14,17,0,1,15.92,17.15,23.41,21.5,0.47,0.08,0.0,0.69,0.12,0.05,0.14,120,5.14,0.44,2.62,0.13,0.17,0.15,0.09,0.24,0.0,0.18,0.08,0.01,4.75,0.38,0.86,5,2,6,0,8,7,8,8,1,2,4,0,7,0
5.25,6,4,2,1,1,8,179,7.5,22.38,13,11,2,2,17,8,15,1,0,15.29,15.83,21.03,20.43,0.43,0.16,0.43,0.58,0.09,0.03,0.3,78,4.12,0.44,2.13,0.13,0.1,0.16,0.12,0.27,0.04,0.2,0.09,0.02,2.75,0.64,0.73,2,0,2,0,3,9,18,4,0,0,1,0,7,0
5.0,10,3,1,1,7,8,204,6.88,25.5,15,8,7,5,12,9,8,0,2,19.57,22.02,27.85,25.14,0.43,0.17,0.53,0.66,0.09,0.01,0.24,103,5.1,0.5,2.47,0.16,0.11,0.12,0.16,0.28,0.1,0.22,0.08,0.0,5.75,0.56,0.44,3,2,5,0,3,6,9,0,0,0,1,0,6,0
5.86,7,4,2,3,10,7,243,8.14,34.71,19,6,13,3,15,10,19,2,0,27.83,30.9,39.33,35.67,0.42,0.1,0.14,0.7,0.12,0.07,0.11,111,5.04,0.46,1.88,0.13,0.1,0.2,0.06,0.25,0.1,0.04,0.04,0.02,6.0,0.33,0.46,6,3,8,0,7,0,14,5,1,1,8,0,6,2
5.25,8,3,4,2,7,8,207,5.5,25.88,16,8,8,4,14,15,12,3,0,25.57,23.6,29.13,31.86,0.41,0.15,0.16,0.69,0.09,0.07,0.15,82,4.03,0.4,2.06,0.15,0.09,0.13,0.07,0.2,0.09,0.04,0.0,0.0,5.5,0.3,0.5,3,2,10,0,9,0,6,5,0,0,4,0,6,0
6.0,12,3,4,5,7,8,196,5.88,24.5,16,7,9,3,10,16,13,5,0,21.57,20.4,25.53,26.57,0.42,0.08,0.32,0.68,0.07,0.05,0.2,87,4.39,0.44,2.21,0.17,0.08,0.16,0.08,0.24,0.1,0.03,0.0,0.03,4.75,0.4,0.45,4,0,9,1,8,1,5,0,0,0,2,0,7,0
4.62,10,2,4,1,1,8,190,6.88,23.75,17,15,2,5,16,7,12,3,0,16.86,26.07,31.98,22.14,0.46,0.12,0.0,0.7,0.05,0.01,0.24,81,4.16,0.43,1.12,0.06,0.12,0.12,0.1,0.23,0.08,0.04,0.12,0.0,1.75,0.7,1.0,0,0,8,0,0,1,11,1,0,0,3,0,6,1
4.87,9,2,14,1,16,23,477,4.7,20.74,36,21,15,13,21,20,29,7,5,17.14,17.35,23.06,22.91,0.46,0.16,0.85,0.68,0.09,0.03,0.2,197,6.38,0.41,3.87,0.19,0.12,0.14,0.1,0.25,0.04,0.05,0.06,0.03,3.0,0.29,0.41,23,6,8,0,8,2,18,12,3,1,4,0,8,5
4.67,6,2,3,4,6,9,247,12.56,27.44,20,10,10,4,29,11,14,2,0,21.75,23.01,29.53,27.25,0.43,0.12,0.0,0.67,0.1,0.06,0.18,101,4.54,0.41,2.43,0.14,0.12,0.12,0.07,0.2,0.0,0.06,0.04,0.0,5.75,0.47,0.63,1,3,9,0,6,4,13,7,0,1,1,0,7,2
6.68,11,3,13,8,12,19,485,4.47,25.53,35,16,19,13,30,28,24,6,5,19.67,21.27,28.99,26.39,0.48,0.09,0.43,0.7,0.16,0.04,0.1,185,5.94,0.38,3.77,0.19,0.13,0.09,0.09,0.17,0.05,0.13,0.06,0.03,4.25,0.24,0.37,27,19,15,0,8,5,22,6,1,9,5,0,7,2
4.6,9,0,3,3,5,15,353,6.4,23.53,41,33,8,11,24,12,16,3,1,20.29,20.58,26.79,26.5,0.44,0.13,0.52,0.73,0.09,0.05,0.13,159,5.98,0.45,3.36,0.17,0.15,0.13,0.08,0.21,0.01,0.06,0.03,0.09,4.0,0.6,0.9,8,1,17,0,7,5,12,8,2,3,8,0,6,0
5.14,7,2,0,0,6,7,195,8.71,27.86,15,8,7,4,12,7,17,0,1,24.17,24.29,33.26,32.0,0.51,0.05,0.16,0.68,0.12,0.04,0.17,113,5.72,0.58,2.6,0.16,0.16,0.19,0.09,0.28,0.07,0.18,0.05,0.16,2.75,0.37,0.47,12,1,4,0,0,5,8,2,0,3,2,0,6,0
3.86,7,2,4,2,4,14,249,6.36,17.79,17,13,4,4,18,15,9,0,2,13.31,13.99,17.71,17.31,0.4,0.08,0.0,0.67,0.06,0.02,0.25,100,4.48,0.4,1.74,0.11,0.12,0.09,0.1,0.19,0.04,0.06,0.04,0.0,3.75,0.3,0.6,3,10,14,0,2,0,11,6,1,6,1,4,7,1
4.07,12,0,10,2,1,15,240,5.87,16.0,20,18,2,8,14,11,9,6,0,19.29,20.84,24.12,22.64,0.44,0.08,0.29,0.65,0.09,0.02,0.25,100,4.56,0.42,1.77,0.11,0.1,0.11,0.08,0.19,0.03,0.03,0.05,0.03,2.75,0.52,0.35,3,2,12,1,1,1,20,0,1,2,1,0,6,0
4.91,8,3,4,3,8,11,317,7.45,28.82,30,15,15,3,22,18,23,2,3,23.3,27.95,37.4,31.4,0.49,0.12,0.52,0.74,0.12,0.03,0.11,160,6.35,0.5,3.49,0.18,0.2,0.14,0.07,0.21,0.04,0.17,0.1,0.05,4.75,0.43,0.77,16,1,11,0,6,7,18,6,1,3,5,0,6,1
3.25,5,2,0,1,2,12,160,6.17,13.33,22,19,3,6,5,8,7,0,0,10.18,11.58,14.08,12.55,0.38,0.07,0.22,0.56,0.14,0.05,0.24,71,3.97,0.44,1.57,0.12,0.12,0.13,0.05,0.18,0.06,0.0,0.09,0.03,2.25,0.8,1.5,2,0,8,0,1,1,4,0,0,1,2,0,6,2
3.9,6,2,5,0,4,10,203,4.8,20.3,17,14,3,6,15,8,12,4,0,16.78,17.41,21.55,21.0,0.42,0.22,0.38,0.62,0.1,0.02,0.25,79,3.92,0.39,1.89,0.12,0.11,0.13,0.07,0.2,0.0,0.05,0.05,0.05,3.0,0.5,0.71,1,1,12,0,5,0,12,2,0,0,1,0,6,2
5.17,9,3,3,1,3,12,205,3.42,17.08,17,16,1,9,14,9,10,3,0,13.64,13.24,16.99,17.36,0.48,0.12,0.17,0.65,0.08,0.01,0.25,88,4.35,0.43,1.03,0.06,0.1,0.09,0.11,0.2,0.06,0.0,0.2,0.0,2.5,0.71,0.29,1,1,3,0,0,10,14,4,1,0,7,0,7,1
4.47,10,2,2,6,6,19,305,3.16,16.05,41,30,11,3,10,9,21,0,4,13.94,14.82,18.86,17.44,0.47,0.07,0.0,0.87,0.06,0.0,0.07,110,4.45,0.36,2.26,0.14,0.11,0.13,0.06,0.19,0.07,0.0,0.02,0.04,1.25,0.56,0.62,21,1,7,0,0,1,18,36,11,1,4,0,6,0
4.56,8,2,3,2,3,9,221,9.33,24.56,13,9,4,11,11,6,11,4,0,20.75,21.08,25.78,25.88,0.44,0.24,0.18,0.55,0.07,0.05,0.33,96,4.57,0.43,1.83,0.1,0.11,0.1,0.13,0.24,0.02,0.04,0.04,0.02,3.25,0.27,0.6,1,2,7,0,8,0,18,4,1,0,4,0,6,1
5.27,10,0,5,0,5,11,295,7.36,26.82,31,26,5,9,14,9,26,2,1,22.5,23.03,29.47,28.9,0.49,0.1,0.14,0.78,0.06,0.03,0.13,129,5.31,0.44,2.69,0.13,0.11,0.17,0.13,0.3,0.09,0.09,0.08,0.05,5.0,0.48,0.84,11,1,9,0,2,1,10,11,3,4,3,0,6,3
4.71,7,3,7,2,6,7,185,7.71,26.43,11,3,8,7,9,11,11,3,0,23.83,24.66,31.61,32.33,0.46,0.13,0.47,0.68,0.06,0.04,0.22,96,4.99,0.52,2.53,0.19,0.17,0.11,0.06,0.16,0.06,0.04,0.06,0.04,6.75,0.2,0.4,3,10,3,0,4,4,15,6,1,1,3,0,7,0
5.38,9,3,3,1,8,8,259,10.5,32.38,21,13,8,8,13,30,14,1,2,31.86,29.57,36.75,38.71,0.38,0.12,0.27,0.64,0.15,0.03,0.18,109,4.79,0.42,2.45,0.18,0.08,0.09,0.16,0.25,0.05,0.02,0.11,0.0,3.5,0.63,0.15,8,1,19,0,1,1,8,6,2,0,3,0,7,0
5.36,14,2,6,3,8,14,386,7.71,27.57,32,19,13,6,21,15,24,2,6,24.15,25.99,34.19,31.31,0.47,0.11,0.64,0.7,0.12,0.05,0.13,180,6.48,0.47,3.73,0.19,0.14,0.16,0.1,0.26,0.06,0.05,0.07,0.02,4.75,0.23,0.59,28,5,11,0,4,4,36,8,2,3,3,0,6,1
3.69,6,1,3,0,3,13,182,3.85,14.0,10,8,2,5,12,7,7,1,2,11.42,11.82,14.68,14.92,0.39,0.14,0.2,0.6,0.08,0.02,0.3,93,4.87,0.51,2.04,0.14,0.13,0.13,0.1,0.23,0.03,0.0,0.03,0.0,3.25,0.25,0.58,4,3,2,0,0,0,3,2,0,6,1,2,6,1
3.68,6,0,4,5,6,19,295,5.89,15.53,36,24,12,8,7,12,25,3,2,14.44,13.24,16.59,18.56,0.49,0.06,0.12,0.74,0.09,0.02,0.15,130,5.35,0.44,2.83,0.16,0.09,0.15,0.16,0.31,0.06,0.08,0.1,0.03,2.75,0.52,0.64,11,2,5,0,5,6,14,7,1,3,4,0,6,1
4.67,7,3,7,3,5,12,267,7.92,22.25,17,12,5,3,20,17,10,1,6,16.82,16.84,22.33,22.55,0.42,0.1,0.44,0.65,0.07,0.03,0.25,120,5.19,0.45,2.51,0.15,0.12,0.1,0.11,0.2,0.02,0.05,0.0,0.0,4.75,0.52,0.26,8,2,7,0,0,3,8,4,0,2,1,3,6,0
5.5,8,3,4,1,6,12,271,5.5,22.58,29,20,9,11,7,12,22,1,3,17.64,18.19,24.85,23.91,0.47,0.08,0.28,0.83,0.07,0.01,0.1,120,5.15,0.44,2.77,0.16,0.12,0.15,0.09,0.24,0.02,0.02,0.04,0.02,1.75,0.38,0.85,16,1,3,0,2,4,20,14,3,2,1,0,6,0
4.47,9,0,7,3,6,19,394,5.32,20.74,36,28,8,6,16,15,19,4,7,16.44,17.72,24.24,23.17,0.45,0.07,0.22,0.76,0.1,0.02,0.12,160,5.7,0.41,3.13,0.16,0.12,0.12,0.1,0.23,0.07,0.05,0.05,0.09,4.0,0.3,0.67,29,0,9,0,6,2,15,9,2,4,3,0,6,0
5.15,7,3,3,4,12,13,302,9.31,23.23,29,12,17,3,12,13,15,2,5,19.08,18.9,25.98,26.08,0.45,0.15,0.61,0.71,0.08,0.06,0.16,144,5.86,0.48,3.27,0.2,0.14,0.14,0.11,0.25,0.05,0.11,0.13,0.02,5.0,0.24,0.76,25,1,5,0,5,3,26,7,1,4,4,0,7,2
3.64,5,2,2,1,4,11,230,6.73,20.91,17,14,3,2,10,14,17,2,0,19.2,21.09,25.16,23.5,0.43,0.08,0.0,0.61,0.09,0.04,0.26,95,4.43,0.41,1.37,0.07,0.1,0.17,0.11,0.29,0.06,0.13,0.09,0.0,2.75,0.31,1.0,3,0,13,0,6,0,9,3,0,2,2,0,6,3
4.44,8,0,3,4,10,16,393,5.31,24.56,39,24,15,11,17,18,25,3,2,25.0,22.97,28.44,30.87,0.49,0.07,0.1,0.78,0.08,0.03,0.11,156,5.56,0.4,3.44,0.17,0.1,0.14,0.1,0.23,0.04,0.01,0.09,0.01,4.25,0.41,0.48,19,1,10,0,9,8,15,13,4,1,3,0,6,8
4.23,7,2,6,3,7,13,322,5.31,24.77,23,15,8,7,20,19,24,4,1,20.75,22.59,29.35,27.75,0.44,0.15,0.55,0.69,0.14,0.03,0.14,151,5.95,0.47,3.19,0.16,0.18,0.15,0.08,0.23,0.01,0.14,0.04,0.08,3.5,0.23,0.88,15,2,4,0,8,2,14,2,0,5,2,0,7,2
4.56,8,2,3,6,9,18,360,6.39,20.0,38,22,16,4,15,13,18,2,4,18.35,18.57,23.37,22.94,0.46,0.1,0.52,0.77,0.07,0.02,0.14,151,5.63,0.42,2.92,0.17,0.12,0.1,0.12,0.22,0.06,0.01,0.03,0.01,3.25,0.41,0.52,23,5,4,0,4,8,22,21,5,3,5,0,6,1
5.57,10,3,10,2,4,7,174,8.14,24.86,14,8,6,2,4,12,7,7,0,23.0,21.29,26.65,29.0,0.48,0.11,0.15,0.59,0.11,0.08,0.22,81,4.34,0.47,1.96,0.16,0.11,0.04,0.12,0.16,0.0,0.0,0.0,0.02,5.5,0.32,0.36,2,4,4,0,3,3,16,14,2,1,1,0,6,0
3.38,5,0,3,1,2,8,193,10.88,24.12,16,12,4,2,7,14,12,0,2,23.0,22.21,27.17,28.43,0.41,0.06,0.19,0.55,0.1,0.06,0.28,104,5.29,0.54,1.89,0.12,0.13,0.15,0.15,0.3,0.16,0.11,0.09,0.02,5.0,0.29,0.86,5,1,6,0,4,1,18,4,1,0,2,0,4,1
4.4,7,3,3,4,10,15,301,7.53,20.07,32,19,13,5,15,13,18,1,2,15.5,17.03,22.89,20.93,0.5,0.08,0.73,0.73,0.12,0.02,0.13,138,5.62,0.46,3.4,0.18,0.13,0.14,0.11,0.24,0.1,0.1,0.1,0.07,3.75,0.47,0.56,12,4,6,0,5,7,27,5,1,4,2,0,6,0
4.73,7,0,6,2,6,15,308,5.87,20.53,27,20,7,7,16,9,15,0,6,14.5,13.97,20.4,21.29,0.51,0.11,0.24,0.7,0.11,0.04,0.15,150,6.04,0.49,3.52,0.19,0.15,0.11,0.13,0.24,0.09,0.07,0.04,0.07,3.5,0.26,0.56,22,3,5,0,1,7,24,13,2,6,2,0,6,1
4.0,5,3,4,1,0,10,199,6.4,19.9,13,12,1,3,12,18,14,3,0,14.0,14.89,21.45,20.33,0.46,0.11,0.0,0.71,0.07,0.01,0.22,98,4.91,0.49,1.84,0.1,0.14,0.16,0.08,0.24,0.0,0.06,0.03,0.0,2.75,0.67,0.42,0,1,4,0,1,6,12,6,1,0,8,0,7,0
5.43,9,3,4,9,16,21,549,7.38,26.14,45,24,21,14,32,24,50,5,1,20.6,21.79,29.6,28.0,0.49,0.05,0.1,0.79,0.09,0.02,0.11,200,6.04,0.36,3.27,0.13,0.12,0.14,0.07,0.21,0.01,0.1,0.09,0.05,3.75,0.26,0.61,33,1,15,0,6,7,12,17,5,4,3,0,8,2
4.42,7,2,3,0,2,12,256,6.92,21.33,25,22,3,10,18,8,18,4,0,17.91,17.72,23.15,23.09,0.43,0.17,0.19,0.59,0.1,0.03,0.29,99,4.38,0.39,1.32,0.06,0.09,0.16,0.08,0.24,0.03,0.14,0.05,0.0,2.75,0.5,1.29,1,0,10,0,6,1,8,1,1,0,6,0,6,0
4.07,7,2,2,7,7,15,243,4.07,16.2,27,16,11,1,12,17,13,2,0,13.36,12.14,16.17,17.64,0.5,0.09,0.41,0.74,0.06,0.03,0.17,85,3.86,0.35,1.63,0.1,0.07,0.1,0.1,0.2,0.0,0.0,0.04,0.0,4.0,0.63,0.37,2,5,8,0,3,12,13,1,0,0,2,0,6,0
4.87,8,3,3,4,8,15,363,6.53,24.2,43,27,16,11,22,13,18,2,4,19.14,19.73,27.35,26.0,0.46,0.07,0.11,0.8,0.11,0.04,0.05,133,4.94,0.37,2.65,0.14,0.12,0.08,0.08,0.17,0.11,0.04,0.0,0.06,3.75,0.46,0.71,20,3,15,0,3,3,23,4,2,5,3,0,6,0
3.85,8,0,9,5,22,27,525,6.04,19.44,49,27,22,9,11,22,29,5,3,16.35,16.98,21.77,20.46,0.5,0.09,0.55,0.68,0.1,0.06,0.17,198,6.11,0.38,4.02,0.17,0.1,0.1,0.12,0.22,0.04,0.11,0.11,0.08,4.75,0.28,0.62,27,12,19,0,9,13,23,10,3,5,5,0,6,2
4.0,6,2,2,0,2,9,161,7.56,17.89,16,13,3,4,9,3,12,1,2,15.0,15.31,19.09,19.38,0.5,0.09,0.0,0.72,0.19,0.01,0.08,86,4.79,0.53,2.23,0.16,0.14,0.2,0.1,0.3,0.08,0.15,0.1,0.08,3.25,0.41,0.71,8,2,1,0,2,4,11,4,1,2,1,0,4,0
7.25,12,3,4,7,5,8,243,3.12,30.38,22,10,12,6,16,14,10,3,0,25.86,24.67,32.57,33.43,0.5,0.12,0.14,0.69,0.12,0.02,0.16,114,5.17,0.47,2.63,0.16,0.15,0.1,0.06,0.16,0.07,0.05,0.05,0.04,3.25,0.38,0.54,7,2,12,0,6,1,26,0,0,0,3,0,6,0
3.86,5,2,8,0,1,14,214,4.64,15.29,14,14,0,7,11,10,15,5,1,10.92,10.96,14.77,14.54,0.5,0.13,0.16,0.64,0.08,0.04,0.24,102,4.93,0.48,2.6,0.15,0.14,0.13,0.11,0.25,0.04,0.02,0.04,0.0,5.25,0.42,0.32,1,3,9,0,2,0,10,2,0,5,1,2,6,0
5.86,9,4,9,1,3,7,198,4.14,28.29,14,10,4,10,10,10,6,9,0,21.0,21.06,26.08,26.0,0.43,0.14,0.29,0.56,0.11,0.08,0.25,84,4.22,0.42,1.92,0.15,0.13,0.08,0.07,0.15,0.0,0.06,0.02,0.02,3.0,0.3,0.35,2,0,6,0,15,0,8,3,0,0,4,0,6,0
4.75,9,2,2,2,7,12,236,4.83,19.67,22,13,9,8,10,7,19,0,5,18.91,17.64,21.62,22.82,0.48,0.05,0.0,0.75,0.15,0.05,0.06,107,4.93,0.45,2.06,0.12,0.13,0.14,0.1,0.24,0.03,0.19,0.13,0.05,2.25,0.26,0.74,14,2,10,0,1,5,10,5,3,3,2,0,6,2
4.89,8,2,4,3,5,9,199,6.67,22.11,19,11,8,3,15,8,6,3,0,18.25,18.32,23.34,23.62,0.45,0.09,0.16,0.68,0.07,0.02,0.23,97,4.86,0.49,2.11,0.14,0.13,0.08,0.13,0.21,0.0,0.02,0.02,0.0,5.75,0.58,0.42,1,2,5,0,4,7,8,3,0,1,3,4,6,2
6.62,11,4,4,2,8,8,227,7.75,28.38,23,12,11,8,10,10,18,1,1,26.43,23.51,30.75,34.29,0.52,0.15,0.45,0.67,0.08,0.02,0.23,112,5.26,0.49,1.96,0.11,0.12,0.17,0.09,0.26,0.06,0.04,0.11,0.06,3.5,0.64,0.41,1,3,11,1,2,1,19,1,0,1,2,0,8,1
3.94,7,2,1,3,4,16,310,6.19,19.38,37,30,7,7,13,11,9,1,3,17.07,16.79,22.41,22.67,0.45,0.1,0.23,0.75,0.16,0.04,0.05,128,5.14,0.41,3.25,0.2,0.12,0.08,0.1,0.18,0.03,0.03,0.01,0.05,4.5,0.22,0.84,28,2,6,0,0,3,17,12,3,5,2,0,7,4
4.45,7,3,3,1,3,11,228,4.73,20.73,19,14,5,3,15,14,6,3,0,15.6,20.72,25.78,20.0,0.45,0.08,0.43,0.67,0.12,0.02,0.19,101,4.73,0.44,3.03,0.2,0.07,0.08,0.13,0.2,0.02,0.08,0.02,0.04,4.0,0.54,0.25,4,1,2,0,6,15,9,9,1,1,1,1,7,3
5.29,9,2,6,7,3,14,340,7.93,24.29,28,17,11,10,20,17,22,4,2,20.77,20.97,27.5,27.31,0.47,0.09,0.23,0.73,0.12,0.05,0.11,146,5.6,0.43,3.02,0.16,0.16,0.14,0.07,0.21,0.04,0.04,0.01,0.08,3.75,0.24,0.68,21,5,10,0,8,3,19,10,2,5,1,0,6,1
7.3,13,2,9,2,9,10,305,8.6,30.5,19,11,8,3,18,16,20,10,0,31.11,30.07,37.54,38.0,0.42,0.09,0.14,0.68,0.06,0.04,0.22,126,5.1,0.41,1.63,0.09,0.1,0.12,0.13,0.25,0.08,0.05,0.08,0.02,4.75,0.3,0.56,2,3,15,0,13,0,9,0,0,3,4,0,7,2
4.37,8,3,4,2,15,19,341,5.74,17.95,31,17,14,10,19,18,25,1,3,15.33,15.32,20.21,19.78,0.5,0.07,0.11,0.79,0.08,0.01,0.11,148,5.67,0.43,3.56,0.18,0.13,0.14,0.08,0.21,0.01,0.08,0.09,0.08,1.0,0.29,0.55,21,1,13,0,6,4,20,3,0,7,0,0,6,1
3.92,7,1,3,2,3,12,231,6.83,19.25,22,17,5,6,16,10,16,3,0,15.27,15.18,19.86,20.0,0.5,0.1,0.74,0.74,0.13,0.05,0.09,120,5.58,0.52,2.95,0.17,0.17,0.11,0.11,0.22,0.06,0.09,0.02,0.06,5.25,0.26,0.78,11,1,4,0,5,7,8,0,0,1,1,0,6,2
4.85,11,0,6,3,5,20,453,3.1,22.65,46,39,7,10,24,16,21,2,5,17.95,19.37,25.16,23.32,0.43,0.08,0.3,0.78,0.1,0.02,0.1,172,5.71,0.38,2.9,0.15,0.11,0.13,0.12,0.25,0.01,0.12,0.1,0.01,2.0,0.38,0.62,31,1,14,0,2,2,16,13,1,3,2,0,6,1
4.61,7,2,6,4,18,23,470,5.35,20.43,43,20,23,16,13,22,18,0,7,17.64,18.87,24.65,23.0,0.45,0.09,0.18,0.76,0.08,0.02,0.14,177,5.77,0.38,4.05,0.21,0.11,0.09,0.09,0.18,0.02,0.06,0.02,0.03,4.5,0.32,0.46,33,8,11,0,1,10,25,6,2,9,3,0,6,5
3.71,7,0,3,3,3,14,208,4.21,14.86,24,18,6,4,6,7,14,1,1,11.85,13.3,17.68,15.69,0.5,0.09,0.65,0.73,0.12,0.01,0.13,114,5.59,0.55,2.97,0.22,0.16,0.12,0.11,0.22,0.02,0.04,0.0,0.06,3.5,0.33,0.53,17,3,6,0,2,7,12,3,1,3,3,0,6,1
4.12,8,1,5,4,9,16,314,6.0,19.62,27,12,15,7,18,12,21,2,1,17.27,17.83,22.86,22.07,0.45,0.16,0.35,0.73,0.11,0.01,0.16,150,5.99,0.48,3.18,0.19,0.14,0.14,0.11,0.25,0.03,0.03,0.07,0.03,3.75,0.39,0.44,17,4,7,0,4,4,12,9,2,1,6,0,6,0
3.88,5,3,1,0,2,8,159,7.25,19.88,8,6,2,3,12,8,9,1,0,18.57,16.33,20.22,21.71,0.35,0.05,0.0,0.54,0.06,0.04,0.36,85,4.77,0.53,2.13,0.18,0.11,0.18,0.11,0.29,0.02,0.08,0.05,0.08,3.25,0.27,0.45,4,0,3,0,4,2,10,5,1,2,1,0,6,0
3.12,4,2,4,0,3,16,207,6.06,12.94,17,16,1,2,16,13,13,4,0,10.47,11.41,14.6,13.2,0.43,0.07,0.0,0.69,0.1,0.07,0.15,92,4.52,0.44,2.06,0.15,0.12,0.13,0.07,0.2,0.02,0.15,0.0,0.04,3.75,0.25,0.7,2,2,13,0,12,2,9,0,0,0,5,0,6,1
